"","device_id","id_type","latitude","longitude","horizontal_accuracy","timestamp","ip_address","device_os","os_version","user_agent","country","source_id","publisher_id","app_id","location_context","geohash"
"20655","34C3C095-4142-4A29-A6E0-6E69B42C4AF4","idfa",35.81616,-90.681526,68.38,1.6e+12,"174.236.139.84","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"9yreb2psprc4"
"13097","a3c43580-a496-4d9b-be6b-0408f9e2cb23","aaid",38.988575,-76.836266,34,1.6e+12,"100.15.219.182","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dqcmg99scjpu"
"5007","00566a78-cdfc-40e0-8d13-b3e0abde4d21","aaid",40.650806,-74.99237,28.12,1.6e+12,"98.221.237.138","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; Pixel 3 XL Build/QQ3A.200805.001)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dr4xm820p5e9"
"12910","b1e9deb9-8fb9-424e-8ed8-a11e52ee5b8a","aaid",40.880463,-73.88264,16,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"dr72wf03cy8f"
"15789","CFC65A38-D2C7-4D69-A015-FFC3BA2773D6","idfa",38.6438,-77.3451,22,1.6e+12,"173.79.238.176","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dqbgzfzh2w1p"
"6311","10689532-5dfb-4821-9338-51ce4be5ac3c","aaid",33.901756,-84.49353,12.8,1.6e+12,"24.125.147.127","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; SM-G986U Build/QP1A.190711.020)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dn5bv79sn13m"
"9009","80a9ede1-1c97-4520-93e5-212a6dff4153","aaid",34.274982,-117.173805,10.48,1.6e+12,"71.93.162.178","Android","11","Dalvik/2.1.0 (Linux; U; Android 11; Pixel 3 Build/RP1A.200720.009)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9qhdvxsdhry4"
"14333","C938285A-B5A9-4F5A-B3C4-BD6F5E2AEC44","idfa",33.673237,-78.90057,16,1.6e+12,"100.47.192.68","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","cb67945d0c0f27f9d2269daaa320f102",NA,"djzzsd42g6k1"
"3006","14de7232-5423-478b-88b2-1d4a82d73dba","aaid",44.1415,-103.2052,11,1.6e+12,"24.220.93.27","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9xye5e8qbe9p"
"21180","ff143c4e-ab86-46b8-8137-46e60564f55d","aaid",41.87,-70.64,100,1.6e+12,"65.96.44.162","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"drmy0w1w2twb"
"10013","A5E45FCE-BD59-4694-A9B7-AD5E8AAA6789","idfa",41.650043,-70.279755,54.62,1.6e+12,"174.242.74.219","iOS","","","US",18,"2A536D6FFD39F4E4","26741A7C31B16626",NA,"drqhbwpv54be"
"7827","47111360-b3de-4ccd-99f3-0d5798b75afa","aaid",34.52818,-88.98458,20,1.6e+12,"170.253.157.219","Android","9","Dalvik/2.1.0 (Linux; U; Android 9; LM-Q710.FGN Build/PKQ1.190522.001)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dn0srjemhzp7"
"3470","2d14cfde-1624-43e8-ac8a-8711a9305cd8","aaid",46.0184,-90.4821,95,1.6e+12,"184.97.77.54","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"cbptv12uw5pn"
"19134","EADFDE05-157A-4B3B-B1E2-25CDC6CD57F0","idfa",44.9402,-93.2188,79,1.6e+12,"174.219.137.172","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9zvxwv05skw5"
"11570","C1FA21C2-2E87-40BA-A9B5-266B3B4CDBE0","idfa",33.29842,-111.74651,7,1.6e+12,"107.77.165.0","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","3843b5f899f3b5820a22270b10d76759",NA,"9tbt3ju9me2k"
"5197","3a486b51-ea92-45db-8428-d204562e69eb","aaid",26.181723,-97.990456,2400,1.6e+12,"99.203.91.177","Android","9","Dalvik/2.1.0 (Linux; U; Android 9; LM-K500 Build/PKQ1.190522.001)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9udkfnjx8fu7"
"7271","A3EFA505-A742-4021-AC64-C2AE6D403F5D","idfa",41.175213,-81.39382,65,1.6e+12,"99.113.236.212","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"dpq45zdz42p8"
"9557","B2817D84-0238-4B12-B8F5-25354661B5EA","idfa",35.1369,-106.5199,79,1.6e+12,"73.98.23.199","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9whrbh6x63px"
"16329","45301857-edac-441b-a190-79305cea8770","aaid",40.08966,-76.11628,20,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"dr1u5fjg4nkk"
"21853","A33EF8B7-6B50-4534-982F-15037DADB5A5","idfa",38.5753,-90.2651,10,1.6e+12,"97.87.183.60","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9yzg3yqvqub1"
"8413","7762885d-9835-4a2a-bf0a-33d5c011c8db","aaid",44.096226,-70.212425,11.58,1.6e+12,"174.242.72.92","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; SM-N975U Build/QP1A.190711.020)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dry4f72z5um0"
"12694","BF47B5EC-8CD5-4D8E-B7A6-F995141441D7","idfa",35.94812,-78.10522,65,1.6e+12,"174.194.4.112","iOS","","WRAL%20Weather/5.8.26.563 CFNetwork/1120 Darwin/19.0.0","US",24,"abdf882c25e08d9ba219fe33f17591fe","1388f5fbd74464bfc4bb211973967596",NA,"dq2kw8jsbx31"
"7800","8e89c4de-bc2c-4c2c-87bb-d5ece1cdec63","aaid",35.261734,-81.24072,37.23,1.6e+12,"98.24.29.32","Android","8.1","Dalvik/2.1.0 (Linux; U; Android 8.1.0; SM-N960U Build/M1AJQ)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dnq0x74q3zws"
"16899","f440ea2c-5d40-4044-8c16-183158267755","aaid",45.657734,-122.55552,12,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"c20geptz96mx"
"4261","656cba59-3b77-4934-ac56-9093a6002ab0","aaid",41.333496,-95.960526,10,1.6e+12,"24.128.13.142","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9z7g0ke9jdnh"
"2563","599adf01-3442-4c91-8818-aac6f8c1d16b","aaid",37.3931,-121.962,35,1.6e+12,"139.167.250.76","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9q9k8xjyx7ny"
"15164","5b8d9466-be2b-4e14-a2a9-62f0a970453c","aaid",39.017765,-94.67005,33,1.6e+12,"104.10.64.60","Android","","","US",30,"5b150ac3a4dfbe8fe78b7dfe735fe37d7b09dad621625005a37c556b91e16d69","",1,"9yutvwzqgyt4"
"5820","6e772a3f-8155-4ac0-b3ea-6a79785fe8e8","aaid",42.017876,-88.1296,25.46,1.6e+12,"71.194.192.10","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; SM-N970U Build/QP1A.190711.020)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dp3r491gz7wz"
"3064","21237219-e83e-496e-9362-2fa175bc4bcc","aaid",39.4796,-88.3755,60,1.6e+12,"208.124.69.132","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dp10sgncmd8m"
"17460","CAF3F9A4-D74B-4C52-BE30-712BC95CFCD3","idfa",33.04964,-97.09037,15,1.6e+12,"104.160.116.211","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","acc9e531d6ad8caaa36d6195a9af996f",NA,"9vfun8sbn7sc"
"3535","bfffbdeb-29ca-4811-96ee-01a7dbea2ef7","aaid",42.72047,-83.80148,9,1.6e+12,"71.10.23.58","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dps7j118gbvh"
"19418","2b44d2ee-4b7d-4b68-9d88-3c1df643f92d","aaid",39.96768,-74.87125,9,1.6e+12,"","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr4g27bktebm"
"18908","28F28F39-8C0D-473A-9FED-6650951DA025","idfa",33.8987,-84.2508,19,1.6e+12,"172.58.3.85","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dnh0fg46npc6"
"22793","5E54F36B-9AC5-48CC-B202-427DCF53EFED","idfa",42.406128,-71.172874,24,1.6e+12,"100.0.118.237","iOS","","","US",30,"12b4d58f0ee85ca68b3a7465f1cd8cb570cb9dc89851bf049d70582bd19f43b4","",1,"drt3hrv3xg4q"
"3826","539f60e6-4bf4-468b-9f51-8acbe228d6cf","aaid",29.8737,-97.9361,7,1.6e+12,"72.133.69.153","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9v63gqm4gt1u"
"19153","e2a9f728-6f90-4d82-9a80-cca1abf993df","aaid",39.419,-86.41745,16,1.6e+12,"","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dp483808r3yy"
"15890","1400662c-6b99-4a9a-9157-c23828c2d572","aaid",40.730625,-73.05626,11,1.6e+12,"174.197.131.0","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"drhp9wf11fbg"
"19888","c23c5f5b-87e1-4486-971c-a18c94674271","aaid",35.809624,-84.28221,11,1.6e+12,"104.50.196.113","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","a4098e23a222ea9a0001781f4566674d",NA,"dnk5dngw4jsq"
"13632","569b2237-8be8-4db4-a544-541eddbf89ec","aaid",39.154934,-77.2727,12.79,1.6e+12,"73.201.140.84","Android","8","Dalvik/2.1.0 (Linux; U; Android 8.0.0; SM-G955U Build/R16NW)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dqcn9xgwp8sw"
"22818","5E2B0A30-C02D-4EA0-9AB4-B65A5803CF6B","idfa",42.13254,-70.8463,13,1.6e+12,"100.0.167.107","iOS","","","US",30,"d38cfe38cb5184c11739b5fbe7fc453f4b00c47a345cc96d9db773e44de616ce","",1,"drmxevgrce50"
"14897","c3639951-915d-4ea4-9f33-d8e7e662c77c","aaid",42.900368,-88.12756,6,1.6e+12,"104.10.144.124","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","9629cc61183ec65701c67e37d59de610",NA,"dp9k49g2ybjv"
"18302","5bb02beb-9e6c-4a57-83cb-ebe3e0acc44b","aaid",30.355564,-91.13843,4,1.6e+12,"104.176.80.11","Android","","","US",30,"e8166e0646456c5bbdb1da26580801f61a045cecb83045bf7a2c4f6077b148ac","",1,"9vrhwn51bxqc"
"8097","8f9e4b11-cedb-4eab-a3b7-7c6f2231a45a","aaid",29.758335,-95.37706,3.22,1.6e+12,"76.31.165.177","Android","9","Dalvik/2.1.0 (Linux; U; Android 9; LM-Q720 Build/PKQ1.190302.001)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9vk1m9kdc7tx"
"1980","f057d8bf-8589-4a10-85c0-35e9f2ba3c25","aaid",32.920395,-96.71517,20.851,1.6e+12,"","Android","10","","US",1,"a5e0511fc20559149c4a537284dbe886","68c51e782ef7b8c46aa740711859bc8a",1,"9vg5r0ypjnku"
"7666","1b22d7c0-2dfc-4b76-a0d2-9d4fee7da5ba","aaid",26.156895,-98.01582,15.01,1.6e+12,"174.246.196.137","Android","9","Dalvik/2.1.0 (Linux; U; Android 9; LM-G710VM Build/PKQ1.181105.001)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9udkc9ency8f"
"4700","3fa24349-f887-4c0b-a224-3193c62b4b08","aaid",44.3476,-89.1116,54,1.6e+12,"47.232.6.87","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dpbsk1nzmpsu"
"21979","96be3639-3f45-4c6e-a25d-b291ba550a3d","aaid",33.8651,-118.0717,45,1.6e+12,"107.77.229.47","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9qh09hyy9bqe"
"18552","bf9ee85d-1e2c-4d9a-8716-4b00cea730c9","aaid",40.92293,-74.15105,36,1.6e+12,"","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr72b9uc77kh"
"16439","500f76c0-e241-40d9-a05a-f183365a6c66","aaid",38.10729,-85.574814,5,1.6e+12,"104.13.96.102","Android","","","US",30,"452e95cc840058a3212ea3ce2e8a35c0704e3b60edae351fc5c64045948e3702","",1,"dng0u9nr433v"
"4296","e42008f3-613f-4920-987e-2329dbfe5363","aaid",36.0711,-86.7196,52,1.6e+12,"172.58.144.111","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dn6m4ws9qujf"
"1160","4f7b57de-0195-44f8-a39c-24ffdb2f6bc3","aaid",42.712734,-87.78675,10,1.6e+12,"24.167.248.122","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dp9dfreesqy0"
"19532","a2224a35-b771-4fdd-b517-5f9cabe8be13","aaid",39.289974,-76.752144,8.576,1.6e+12,"","Android","8.0.0","","US",1,"a5e0511fc20559149c4a537284dbe886","68c51e782ef7b8c46aa740711859bc8a",1,"dqcrt2wb9qj9"
"6720","6047a3c6-3085-403e-a7b2-d6c9b7a24639","aaid",38.74819,-121.309746,13.96,1.6e+12,"73.12.226.71","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; SM-G975U Build/QP1A.190711.020)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9qcsrtbuw43r"
"13958","488c18e4-5fd7-4da2-9353-d5a14b03bc7b","aaid",28.523876,-81.61737,4,1.6e+12,"","Android","","","US",24,"abdf882c25e08d9ba219fe33f17591fe","e24c17af1c270fd32eee89dc3bcea163",NA,"djjfqb8597vt"
"22837","5fa6c8a3-6a1b-4cac-a9a9-68b994067d06","aaid",37.273315,-77.32572,23.489,1.6e+12,"","Android","10","","US",1,"a5e0511fc20559149c4a537284dbe886","68c51e782ef7b8c46aa740711859bc8a",1,"dq9h03mhu1dg"
"745","F45B2612-3343-49A8-9DC8-03DD92313FEC","idfa",41.3747,-81.9132,64,1.6e+12,"184.91.114.30","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dpmg2h09h4fg"
"21713","A63FB63F-5470-49CA-BDB0-59439D8C763B","idfa",39.2413,-84.5455,41,1.6e+12,"174.233.34.149","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dngzhpev5h28"
"4778","41B5854E-0016-40B5-9FCB-D45BE6656126","idfa",40.5662,-79.7078,71,1.6e+12,"174.229.3.5","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dppqf0ye1xg4"
"6844","AA8C37D1-7C44-438C-93EE-138FF12AECF7","idfa",29.086203,-82.24663,65,1.6e+12,"142.196.79.0","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"djjt2qvz6tjk"
"14783","ce69f1da-7702-4059-ab4a-487af7a8ad26","aaid",34.60433,-92.52179,9,1.6e+12,"104.183.181.6","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","b980e7f7afcc465ac9f4af70f4697129",NA,"9ynhyee8y433"
"11221","00792560-ad73-4de1-9541-a5003564792e","aaid",37.692326,-121.88664,11.758,1.6e+12,"107.77.214.98","Android","9","Mozilla/5.0 (Linux; Android 9; SM-N950U Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36","US",24,"8b9b2a36b50aaabc1a7691242322d5c8","2c5ebd2a45dd7ad3625b2d5c34350532",NA,"9q9q6msvequ0"
"9745","c4a9c3c7-919d-4191-b0d4-0cba81afc3bd","aaid",34.4179,-117.3064,45,1.6e+12,"71.95.241.185","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9qhef9s4fce5"
"1083","2e361d88-3481-4998-857f-92a28651883f","aaid",33.8791,-117.9821,98,1.6e+12,"107.84.129.115","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9qh0er801f0u"
"13351","18DABE92-07ED-4566-B33E-8DD86EE7B492","idfa",33.5119,-101.9316,4,1.6e+12,"205.201.123.103","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9tzw8kxsvx23"
"12232","c7f431dd-88d3-4a42-a368-502561a77bad","aaid",48.385525,-114.33206,28,1.6e+12,"107.77.165.13","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","cb67945d0c0f27f9d2269daaa320f102",NA,"c2weq23fjge9"
"21657","AEE844E8-834A-43F0-B032-F341AEBC0A3E","idfa",39.3762,-75.1617,22,1.6e+12,"173.49.12.219","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr4818hzj802"
"9794","dfc9c8e8-3c51-4e42-a3b6-a5cedc81ba66","aaid",39.0791,-108.4916,39,1.6e+12,"69.85.66.235","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9wfy74nu62x9"
"606","938E7166-B7EB-44E9-8A89-406C9C063CD7","idfa",40.8312,-73.9067,27,1.6e+12,"165.155.137.73","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr72q1nfcp61"
"6723","0fee2d81-4c17-45ed-9784-5db8775adc0d","aaid",38.809612,-104.529564,2249,1.6e+12,"107.77.197.177","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; LM-V405 Build/QKQ1.191222.002)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9wvsv35fks5f"
"11994","C0CB1367-374A-427C-A6C6-E05D8D6B7E1F","idfa",35.050278,-78.933304,9,1.6e+12,"104.1.224.31","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","1c4a3a588a3e2f07ce25ccd0be96812d",NA,"dnpz7udw8tqf"
"22799","5C4A950D-1F2F-4265-9F2D-6ECC22071036","idfa",42.257385,-71.09133,5,1.6e+12,"100.0.100.54","iOS","","","US",30,"546655922500db1094ead4d53b058aeac97182d45d02013721df3610dce2a8c0","",1,"drt2qk8z5gt1"
"19349","f96c342e-1682-4814-a460-710bc62121e6","aaid",34.54335,-77.48703,19,1.6e+12,"","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dq0us8rtt74w"
"21411","34C567EE-F87F-4CC7-8623-D0193628ECE5","idfa",33.6748,-117.9089,65,1.6e+12,"107.185.40.125","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9mupsfm3gtcg"
"18069","5CB437D1-D3E5-49CB-9DE3-A51B97B11EBD","idfa",32.5352,-92.16378,49,1.6e+12,"104.153.253.141","iOS","","","US",30,"e8166e0646456c5bbdb1da26580801f61a045cecb83045bf7a2c4f6077b148ac","",1,"9vy3nfb7k289"
"7841","9ddbd820-49f8-47e8-9540-9fd3e54ffc6e","aaid",38.27652,-85.7637,14.55,1.6e+12,"99.203.97.61","Android","8","Dalvik/2.1.0 (Linux; U; Android 8.0.0; SM-G930P Build/R16NW)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dng1b2hbbukq"
"13043","7e17e69e-01f1-44dc-9a22-7a9341fcf4fd","aaid",47.0089,-106.83839,20,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"c8k52vdwtnhc"
"20100","CF602AAE-2707-43E8-B3E7-6B4B028C278F","idfa",42.964016,-70.97425,44,1.6e+12,"107.242.117.15","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","73e3af5403866d8d8e38fd28c8c143ab",NA,"drts2vq5s14f"
"18674","16bfaba2-6186-4dd3-a906-15cc9857d498","aaid",42.59148,-83.25335,15,1.6e+12,"","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dpsf398c277k"
"3932","4b242ee0-6dad-490d-b19a-59962d32ae50","aaid",43.66503,-70.275375,45,1.6e+12,"71.168.85.209","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dry02ugp1pf4"
"1555","6F03C812-C470-437D-9F62-A2DE2C2CF293","idfa",40.8219,-96.6244,11,1.6e+12,"76.85.154.191","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9z721r2kb3e7"
"110","FADB5E25-E2A2-464F-B9E6-3852AE0BF49C","idfa",39.156616,-77.27058,1414,1.6e+12,"69.255.114.98","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"dqcnc8jrc461"
"11303","9d9cb3c1-38f9-4c18-9db3-4501317d2d93","aaid",36.26387,-75.90302,20,1.6e+12,"174.249.5.44","Android","10","Mozilla/5.0 (Linux; Android 10; SM-N986U Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/81.0.4044.138 Mobile Safari/537.36","US",24,"8b9b2a36b50aaabc1a7691242322d5c8","25e17a0eb21cad28af611237413fceaf",NA,"dq6n2c9h77kh"
"3829","cce06a39-2544-49a2-8e13-debc2a7806b8","aaid",42.9076,-78.6263,91,1.6e+12,"174.224.138.193","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr8h4g44fkrw"
"1528","66ba2db3-47d3-4573-b937-48221764856f","aaid",34.4449,-117.5196,11,1.6e+12,"47.154.128.245","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9qh7vy8b4fg5"
"13994","908b4b35-f242-4516-a80c-e979217fdc45","aaid",26.2349,-80.182,13,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"dhwvprvm258p"
"12589","640309A9-E55A-426E-9B14-F7A267CF54E2","idfa",35.36287,-119.0312,87.97,1.6e+12,"174.222.13.239","iOS","","","US",18,"2A536D6FFD39F4E4","7B49FECEDF4270E6",NA,"9q735ms5shdg"
"22489","565cb13b-e4e1-4806-9d93-fb2209a9b065","aaid",30.483294,-92.68919,5,1.6e+12,"107.242.113.5","Android","","","US",30,"5b150ac3a4dfbe8fe78b7dfe735fe37d7b09dad621625005a37c556b91e16d69","",1,"9vqj6v3f11zb"
"6262","bbbf5144-28b4-43e7-b576-4fb4d56025bc","aaid",47.696762,-117.43259,20.14,1.6e+12,"98.247.6.63","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; Pixel 3 XL Build/QQ3A.200805.001)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"c2krrfbjy2uu"
"523","26B8E0E7-18BA-41A3-A803-C9FA8EEA1FE8","idfa",39.7954,-86.2658,28,1.6e+12,"174.241.10.29","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dp4dkux1j0hb"
"16537","5569ac1f-e6b4-4489-91e1-0f0fece9ca18","aaid",36.65611,-87.48906,8,1.6e+12,"104.183.12.24","Android","","","US",30,"30fc498ab153af6751e05a2c446bc6416e986e157c84fbd2c376386b7ddf0742","",1,"dn9b91h3m1uy"
"22474","5dc6650f-97d5-49c8-b934-fda0e46f9a6e","aaid",30.239313,-92.66248,19,1.6e+12,"104.52.136.110","Android","","","US",30,"30fc498ab153af6751e05a2c446bc6416e986e157c84fbd2c376386b7ddf0742","",1,"9vqh52vhz8s9"
"11226","8def546e-6449-4a08-b6fa-be83e217af3a","aaid",44.49275,-103.87731,5,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"9xyjh5wv51qm"
"9081","da3eb034-24ff-47ef-8969-75dae1e6c80f","aaid",31.167305,-81.5533,17,1.6e+12,"72.139.198.213","Android","10","Mozilla/5.0 (Linux; Android 10; SM-G975W Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/85.0.4183.120 Mobile Safari/537.36","US",30,"860348cd474d65e933147cca2d8c44da9f4026b750886e3fba8d5b39604773fa","",0,"djw121ydwqub"
"6183","023c9f57-3734-4a3a-af99-b58532ce8202","aaid",29.86313,-95.19815,20,1.6e+12,"172.58.100.35","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; SM-G960U Build/QP1A.190711.020)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9vk3csqv671b"
"14258","C51FEF71-2ADD-4A4B-9580-488ED913F849","idfa",40.238674,-76.81558,26,1.6e+12,"107.242.117.9","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","481e1ab444c793caacf2028e3a8960f4",NA,"dr1kuj0x70w3"
"21496","8a5c09e8-2f1a-4c56-8f3f-662a058917e8","aaid",41.46282,-81.95727,21,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"dpmezh0d3jxb"
"22608","50744fbd-9b30-4b47-98ff-5511f32e73d1","aaid",41.667027,-70.92982,29,1.6e+12,"104.238.38.209","Android","","","US",30,"d38cfe38cb5184c11739b5fbe7fc453f4b00c47a345cc96d9db773e44de616ce","",1,"drmt1cq2p2wy"
